timestamp,tweet_text,username,all_hashtags,followers_count,PS,FG
20/11/2019 19:52, Lyft Driver Convicted of Sexually Assaulting Female Passenger https://t.co/k9AmZRpEtF #lyft #flushing #corona #queens @kristenatorres_ https://t.co/PBQni1Y8h7', flushingpost',"['lyft', 'flushing', 'corona', 'queens']",62,,
20/11/2019 19:48, Check door locks before getting in #Uber or #Lyft https://t.co/aKambPH2Ww', EllenFans',"['Uber', 'Lyft']",62147,,
20/11/2019 19:47, We can help with your special tax needs!! #tax #needs #help #uber #lyft #doordash #business https://t.co/7g9Q7YEeW2', TheMoneyManBus1',"['tax', 'needs', 'help', 'uber', 'lyft', 'doordash', 'business']",60,,
20/11/2019 19:43, #VAPEXPO is the largest and most successful vape show in the United States and it\xe2\x80\x99s happening in Vegas this Friday through Sunday. There will be plenty of fares heading to and from the Las Vegas Convention Center! #uber #lyft https://t.co/yqSgicVlFh', cardinalapp_',"['VAPEXPO', 'uber', 'lyft']",837,,
20/11/2019 19:41," Waited over half an hour for my @lyft driver who was ""six minutes away."" Kept driving off but inssting he was on his way. Finally canceled. New driver there in just a few minutes. She is my savior! #lyft #businesstravel'", KatherineSliter',"['lyft', 'businesstravel']",2377,,
20/11/2019 19:15, #lyft co-founder on stock plunge since IPO: \xe2\x80\x98I feel a deep amount of responsibility\xe2\x80\x99 https://t.co/kAvOeWkxvz https://t.co/ggxP4gNN5C', ByteFunding',['lyft'],2099,,
20/11/2019 19:11," Despite Pay Increase, #TNC Drivers More Unsatisfied Than Ever https://t.co/5CcYaB5sia #uber #lyft https://t.co/SpeRZk6xSi'", LCTMag',"['TNC', 'uber', 'lyft']",3422,,
20/11/2019 19:07, #kubecon2019 learning about #Lyft\xe2\x80\x99s backend workflows 10 million containers executed per month \xf0\x9f\xa4\xaf https://t.co/YrpVeyTLw0', blockchain_brit',"['kubecon2019', 'Lyft']",416,,
20/11/2019 18:40,"  Geez, people, tip your #Uber and #Lyft drivers!!!!! A study said that 60 percent of Uber riders don't tip. Here's what rideshare drivers had to say. https://t.co/93cJddjZbz via @SFGate""", amywrightli ,"['Uber', 'Lyft']",222,,
20/11/2019 18:40, If you want to take a #FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  LYFT\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1071,,
20/11/2019 18:30, Coming Soon! . . #iBuumerang #VibeRide #VibeRides #Uber #Lyft #residualincome #network #travelwithkeo https://t.co/zqhRUU8t8H', TravelWithKeO',"['iBuumerang', 'VibeRide', 'VibeRides', 'Uber', 'Lyft', 'residualincome', 'network', 'travelwithkeo']",3443,,
20/11/2019 18:20, @dws_ch #facialrecognition ...infared scan on Fmhz.. Eye Damage.. Now they dont ask they just do it ... #ask #Instacart and #Lyft', a149512',"['facialrecognition', 'ask', 'Instacart', 'Lyft']",12,,
20/11/2019 17:57," Of course suppression of speech, because with this dangerous drivers is an ongoing issue recall the Isis fighter #lyft had as a #Rideshare #Driver? Now #Lyfts #drivers are #beating up #women https://t.co/9WOiMDpBjS'", lubes4texas',"['lyft', 'Rideshare', 'Driver', 'Lyfts', 'drivers', 'beating', 'women']",688,,
20/11/2019 17:55, Is it easier to get a ping if your higher up?? #Uber #lyft https://t.co/hbvuN91qVH', jimmyrooney',"['Uber', 'lyft']",506,,
20/11/2019 17:55,"  Members Profit Big w/ #SKDI This Morning. Today's CBD Sector Rally Could Trigger An Afternoon Breakout.  Read Now: https://t.co/3vMzAQICvV  #traders #investing #nasdaq #trading #ripple #investments #btc #profits #invest #invest #gold #silver #bitcoin #eth #lyft #ethereum #profit""", StockRockNRoll',"['SKDI', 'traders', 'investing', 'nasdaq', 'trading', 'ripple', 'investments', 'btc', 'profits', 'invest', 'invest', 'gold', 'silver', 'bitcoin', 'eth', 'lyft', 'ethereum', 'profit']",33865,,
20/11/2019 17:53, #Lyft Supports Shopping Small in New York City https://t.co/iVbakEmo8k #ridesharing #freerides', LyftFans',"['Lyft', 'ridesharing', 'freerides']",478,,
20/11/2019 17:46, @AskLyft @lyft #Lyft #LyftDFW #LyftTexad refused #fingerprints #Background in #Texas they refuse to have the #LuxBlack &amp; #LuxBlackXL #Rideshare #drivers setup legally as #BlackCar in #Dallas #DFW &amp; under go #DPD #PoliceChecks by #Dallas #Transportation because #Unsafe is best?', lubes4texas',"['Lyft', 'LyftDFW', 'LyftTexad', 'fingerprints', 'Background', 'Texas', 'LuxBlack', 'LuxBlackXL', 'Rideshare', 'drivers', 'BlackCar', 'Dallas', 'DFW', 'DPD', 'PoliceChecks', 'Dallas', 'Transportation', 'Unsafe']",688,,
20/11/2019 17:41," #Lyft Driver #Attacks Female Passenger, Gets Beat Up By Other Drivers https://t.co/Hy7034h6mw'", crystalshow1',"['Lyft', 'Attacks']",724,,
20/11/2019 17:36,"  As a #Lyft driver, I'm extremely disappointed with the lack of customer service received from you guys. @AskLyft, I'm hoping you can help with a cleaning fee, seeing as sending emails always results in NO, even when there are extenuating circumstances!""", chgocutie',['Lyft'],317,,
20/11/2019 17:33, Gett Joins Hands With Lyft  #gett #lyft #juno #investment #startupstories #startupstories #startupadvice #startupbusiness #business https://t.co/ST6M6CxEPS', astartupworld',"['gett', 'lyft', 'juno', 'investment', 'startupstories', 'startupstories', 'startupadvice', 'startupbusiness', 'business']",3041,,
20/11/2019 17:20, Ephemeral Containers on K8s is a bright new tech for debugging containerized apps says @vmcheung of #Lyft #KubeCon https://t.co/a4wCauarXi', HarryForbes',"['Lyft', 'KubeCon']",688,,
20/11/2019 17:17," 9:17:2-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
20/11/2019 17:03," #MWAA board member Robert Lazaro suggests reduced fees for #uber, #lyft drivers who drive green-friendly vehicles --'", loriara',"['MWAA', 'uber', 'lyft']",4233,,
20/11/2019 17:01," These numbers: #MWAA predicts that by the close of 2019 there will have been 5.5M #uber, #lyft transactions at @Reagan_Airport; 2.7M @Dulles_Airport'", loriara',"['MWAA', 'uber', 'lyft']",4233,,
20/11/2019 17:01," Up to $10 credit in #UberEATS food with promo code ""UE-3GTHE"" or ""EATS-3GTHE""  Up to $50 credit in #Lyft  rides with promo code ""3GTHE""  Up to $15 credit in #Uber rides with promo code ""3GTHE""  To become a driver &amp; get your sign on bonus use the promo code ""3GTHE"" https://t.co/n6O7dHcOTA'", phillysdon04',"['UberEATS', 'Lyft', 'Uber']",2054,,
20/11/2019 17:00," As an Uber &amp; Lyft drivers you probably have a lot of questions about rideshare taxes. You should because you are actually self-employed, not an employee, and as an independent contractor you have a lot more to keep track of.  Visit: https://t.co/YwSYdf5esY #uber #lyft #uberdriver https://t.co/pBg6vVawva'", cdhqdrivers',"['uber', 'lyft', 'uberdriver']",24,,
20/11/2019 16:53, At @Dulles_Airport there are twice as many #uber #lyft pick up than taxi pick ups now --', loriara',"['uber', 'lyft']",4233,,
20/11/2019 16:32," #MWAA Business Admin committee now taking up proposal to increase fees for #uber, #lyft rides. Background here: https://t.co/GTWMAk1akY'", loriara',"['MWAA', 'uber', 'lyft']",4233,,
20/11/2019 15:40, The Gig Life team discusses how you can gig safely: https://t.co/vgh9kqJhWX Watch our #vlog now! \xf0\x9f\x8e\x89 @Uber @Lyft @AskLyft . . . #gigeconomy #sidehustle #money #uberdrivers #lyft #safetyfirst #wednesdaywisdom https://t.co/MN3yNzBtOU', TheGigLife4Me',"['vlog', 'gigeconomy', 'sidehustle', 'money', 'uberdrivers', 'lyft', 'safetyfirst', 'wednesdaywisdom']",13,,
20/11/2019 15:34," #Lyft launches $2.50 rides to the grocery store in South, West Baltimore neighborhoods - https://t.co/tGnU0ubXPu #Baltimore https://t.co/b6qJ9OdXqz'", dbmogul',"['Lyft', 'Baltimore']",662,,
20/11/2019 15:32," 7:31:57-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
20/11/2019 15:22, When i get asked about the types of people I drive around late at night.   #jakefromstatefarm #khakis #latenight #Uber #uberdriver #uberlife #uberlifestyle #lyft #lyftdriver #lyftlife #rideshare #ridesharedriver\xe2\x80\xa6 https://t.co/ZfB1NS8HVJ', RobK37',"['jakefromstatefarm', 'khakis', 'latenight', 'Uber', 'uberdriver', 'uberlife', 'uberlifestyle', 'lyft', 'lyftdriver', 'lyftlife', 'rideshare', 'ridesharedriver']",213,,
20/11/2019 15:02, Lyft is opening a new dedicated self-driving test facility. What kind of car did they add to their AV fleet? Click the link below to reveal your answer. https://t.co/7bMW77aQJV  #Ricardo #RSC #Lyft #AV #selfdrivingcars https://t.co/tuVz1mCyxl', RicardoStrat',"['Ricardo', 'RSC', 'Lyft', 'AV', 'selfdrivingcars']",323,,
20/11/2019 14:58," For the first time in years, I accessed #uber as #lyft wait times were over 10 mins for a short distance. The app has changed and all, but the thing that caught my eye was the price. It was almost 30% cheaper than Lyft. Is that typical? #rideshare'", neeraj',"['uber', 'lyft', 'rideshare']",2089,,
20/11/2019 14:51," #Houston woman believes #Lyft driver tried #kidnapping her, gives viral warning.  https://t.co/3QTpEHHCs0  This is the most recent. #sextrafficking has surpassed drug dealing in the U.S., w/those having #sexualfetishizations &amp; #mentalhealth concerns often being the clients of...'", ScholarNagaMama',"['Houston', 'Lyft', 'kidnapping', 'sextrafficking', 'sexualfetishizations', 'mentalhealth']",567,,
20/11/2019 14:14, How I rate my Uber/Lyft rides and maybe you could too. #uber #lyft https://t.co/ZlT9IsxjaD', MooseQuest',"['uber', 'lyft']",284,,
20/11/2019 13:56, If you\xe2\x80\x99re interested in signing up to Drive With Lyft or Uber.  For more information hit at &gt; https://t.co/mZhoPOhKcV  #chicagohyrecar #uberchicago #lyftchicago #rentalcar #carrental #lyftdriver #uberdriver #ridesharetips #rideshare #uber #lyft #earnmoney #easymoney #incometips https://t.co/gzPsPrVhjR', PINNICOCARS',"['chicagohyrecar', 'uberchicago', 'lyftchicago', 'rentalcar', 'carrental', 'lyftdriver', 'uberdriver', 'ridesharetips', 'rideshare', 'uber', 'lyft', 'earnmoney', 'easymoney', 'incometips']",278,,
20/11/2019 13:54, @_HudsonYardsNYC @lyft bigg327 @jeffmahshie #coldweather #freezing #hudsonyards #lyft #pink @ Nyc Highline https://t.co/SCCGC3MHC7', Cherrygrovestry',"['coldweather', 'freezing', 'hudsonyards', 'lyft', 'pink']",29,,
20/11/2019 13:47, Coming to a major city near you!  . . #uber #lyft #viberide #atl atlanta #miami #ftlauderdale https://t.co/zQ8rHp94MA', TravelWithKeO',"['uber', 'lyft', 'viberide', 'atl', 'miami', 'ftlauderdale']",3443,,
20/11/2019 13:44, My #lyft #promo code if you want to join and try it out https://t.co/K2UpwyDz0G', followmytweet',"['lyft', 'promo']",950,,
20/11/2019 13:40, If you want to take a FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  LYFT\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1071,,
20/11/2019 13:07," 5:6:51-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
20/11/2019 13:01,"  Get a #Lyft on Us! Request a Lyft on any Terrific Thursday and on Small Business Saturday for drop-off in Downtown #DecaturGA and we'll pay $10!* Yes, really!   \xe2\x9c\xa8Tomorrow's code: TERRIFIC21 \xf0\x9f\x98\x8a\xe2\x9c\xa8 *Find full details and each week's code here: https://t.co/ccxb41Mv2Z https://t.co/I2EltzJSCg""", DecaturTourism',"['Lyft', 'DecaturGA']",731,,
20/11/2019 12:59, Wow @lyft really loves their express drivers\xf0\x9f\xa4\xa3 just kidding... we get paid no bonuses and we get paid less per mile! And the lowest pay in the market\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 #Orlando #Lyft #lyftdrivers', SarahCr94900639',"['Orlando', 'Lyft', 'lyftdrivers']",2,,
20/11/2019 12:59, Presidential Hopeful Andrew Yang Plans to Regulate Crypto Industry https://t.co/NdPj2hHx4h  #Bitcoin #blockchain #crypto #libra #money #dollar #cash #pound #facebook #instagram #uber #lyft #paypal #visa #mastercard #apple #amazon #Yang2020 #YangGang #AndrewYang https://t.co/EukBDz7QXX', littleprinceJD',"['Bitcoin', 'blockchain', 'crypto', 'libra', 'money', 'dollar', 'cash', 'pound', 'facebook', 'instagram', 'uber', 'lyft', 'paypal', 'visa', 'mastercard', 'apple', 'amazon', 'Yang2020', 'YangGang', 'AndrewYang']",84,,
20/11/2019 11:57, #Colorado drivers cheer as #Lyft Rent Out 200 #kianiro #EVs Detail post here: https://t.co/BFxp1ko76y  #ElectricVehicles #ElectricVehicle #EVupdates #EVNews #EVfans #ecofriendly #energyefficient #EVcharging', ev_lens',"['Colorado', 'Lyft', 'kianiro', 'EVs', 'ElectricVehicles', 'ElectricVehicle', 'EVupdates', 'EVNews', 'EVfans', 'ecofriendly', 'energyefficient', 'EVcharging']",5,,
20/11/2019 11:45," The Lessons We Learned from the Latest Batch of Unicorn IPOs Like #Uber , #Lyft  and #Peloton - FORTUNE https://t.co/IjeqgZY0Ud #IPO #investing #techjunkieinvest https://t.co/f5xRA9myXV'", techjunkiejh',"['Uber', 'Lyft', 'Peloton', 'IPO', 'investing', 'techjunkieinvest']",28301,,
20/11/2019 11:39,"  @postsecret #Lyft I know uber is a verb. Lyft does so much good through giving back. I hope you will look at Uber's record and consider taking a Lyft, instead!""", espererai',['Lyft'],38,,
20/11/2019 11:00, Cities Worldwide Are Reimagining Their Relationship With Cars https://t.co/R80p8Yr14R #SelfDrivingCars #Uber #Lyft #Market #Regulations https://t.co/2wMFnjYRUl', QuentinLandau',"['SelfDrivingCars', 'Uber', 'Lyft', 'Market', 'Regulations']",216,,
20/11/2019 11:00, Lyft wants to help you get rid of your car https://t.co/PjOCwLnm4j #Lyft #ValueProposition #Market https://t.co/gTf0jmQIU6', QuentinLandau',"['Lyft', 'ValueProposition', 'Market']",216,,
20/11/2019 9:59," ""The latest IPOs of Silicon Valley much-hyped unicorns have been very rewarding for a few pre IPO investors and a net loss for ordinary private investors. \xe2\x80\x9c #pinterest #uber #lyft #slack #ipo #unicorn #investments #siliconvalley""  https://t.co/faT2nv4MPd'", FredericRombaut',"['pinterest', 'uber', 'lyft', 'slack', 'ipo', 'unicorn', 'investments', 'siliconvalley']",1204,,
20/11/2019 9:42," 1:41:43-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
20/11/2019 9:28,"  @UCBLaborCenter @Yaseenaslam381 Dumbest thing you could have done was to get that law passed. I already make over $22 per hour with the strategies I invented. Most drivers are too stupid to consult with me or even watch my YouTube channel. They'd rather complain and be idiots!  #truth #uber #lyft #ab5""", RideRecruiter',"['truth', 'uber', 'lyft', 'ab5']",18,,
20/11/2019 8:17,"  Scary! This lady was almost kidnapped by a #Lyft driver. I have never thought that  #Lyft and #Uber were  a good idea. Do not get into a stranger's car! https://t.co/v1k1u6K4dS""", KristyR0310',"['Lyft', 'Lyft', 'Uber']",5814,,
20/11/2019 7:57," 23:56:39-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
20/11/2019 7:10, #lyft has the shittiest costumer service', brscn62',['lyft'],480,,
20/11/2019 7:06, #lyft cannot even be quarter of #uber', brscn62',"['lyft', 'uber']",480,,
20/11/2019 6:30, Coming Soon! . . #iBuumerang #VibeRide #VibeRides #Uber #Lyft #residualincome #network #travelwithkeo https://t.co/Wbldp7nTGl', TravelWithKeO',"['iBuumerang', 'VibeRide', 'VibeRides', 'Uber', 'Lyft', 'residualincome', 'network', 'travelwithkeo']",3443,,
20/11/2019 6:25, So i guess #uber and #lyft is out of service @MKEairport hmm. Lol. How many signs we need? https://t.co/gXgIyTxP78', batman1829',"['uber', 'lyft']",147,,
20/11/2019 6:21,"  Phone booths are gonna make a return but they're  going to be at every restaurant or store that Has Lyft or uber eats, so you are able to get a ride without having a cell phone. #Uber #UberEats #lyft #future""", Xeshera',"['Uber', 'UberEats', 'lyft', 'future']",10,,
20/11/2019 6:15,"  HEY EVERYBODY, JUNO DIED TODAY.  Don't know what JUNO is?  They were a company attempting to compete with #UBER and #LYFT. They died because, despite bitching about UBER and LYFT all the time, most of you people didn't support them.  Great job. Carry on.""", UndeadNoir',"['UBER', 'LYFT']",6,,
20/11/2019 6:01," Dear @Uber @Uber_Support please charge drivers a cancelation fee the same way you charge a customer for canceling. Customer should get Uber credits if a driver cancles.  Regards, A hardcore Uber fan.  #Uber #lyft #OlaCabs'", AlDeenMoin',"['Uber', 'lyft', 'OlaCabs']",19,,
20/11/2019 5:32," 21:31:33-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
20/11/2019 5:20, Why do ride share companies take 50% of the fare when they do 0% of the work and take 0% of the risk? #lyft #uber #rideshare', nickJuntilla',"['lyft', 'uber', 'rideshare']",118,,
20/11/2019 5:18," @lyft It\'s been a week and a half since my last ride, yet why am I still getting notifications/emails about my account??? Got flagged by a dipshit passenger for ""customer service"" even tho I\'ve not driven in almost 2 weeks nor do I intend on driving anytime soon. Please stop. #Lyft'", MrNoDaysOfff',['Lyft'],8537,,
20/11/2019 5:09," Up to $10 credit in #UberEATS food with promo code ""UE-3GTHE"" or ""EATS-3GTHE""  Up to $50 credit in #Lyft  rides with promo code ""3GTHE""  Up to $15 credit in #Uber rides with promo code ""3GTHE""  To become a driver &amp; get your sign on bonus use the promo code ""3GTHE"" https://t.co/faujilaUqy'", phillysdon04',"['UberEATS', 'Lyft', 'Uber']",2054,,
20/11/2019 4:34, Being a woman in this society. Damn. A female lyft driver was shot by passenger yesterday morning in Atlanta. Be vigilant. As hell. #psa  #sextrafficking #ladiesbeware #scarytimes #childlock #ziptie  #lyft #uber https://t.co/FpyItqn4hK', kayprism',"['psa', 'sextrafficking', 'ladiesbeware', 'scarytimes', 'childlock', 'ziptie', 'lyft', 'uber']",989,,
20/11/2019 4:30," Closed courses allow #Lyft engineers to test #selfdriving cars in scenarios that would be too dangerous for public roads, or simply may not happen in everyday driving. https://t.co/aWxPqNryCF'", Fox14390',"['Lyft', 'selfdriving']",6290,,
20/11/2019 4:21,"  @davecraige @johnzimmer Let's start a campaign to organize all #ObamaAlmuni and help them get back their souls from the #SiliconValley companies who employ them  #workersunited #lostsouls #Uber #Lyft #google  @GoogleWalkout @GigWorkersRise @alexkotch @mer__edith @jeremybird @anthonyfoxx @tonywest""", beckslife81',"['ObamaAlmuni', 'SiliconValley', 'workersunited', 'lostsouls', 'Uber', 'Lyft', 'google']",83,,
